activity,timestamp,landmark_id,x,y
squat,50,21,0.5504246569176289,0.5427822550435928
squat,50,22,0.4572983022866106,0.45339138596610346
squat,50,23,0.46753336027127235,0.5431795288015187
squat,50,24,0.31428645788902626,0.4197586115202414
squat,50,25,0.46069412662483455,0.5014790761668411
squat,50,26,0.5389635387690654,0.351578156270443
squat,50,27,0.5519301479996574,0.458195273426445
squat,50,28,0.42342669968366986,0.6469552577168736
squat,50,29,0.40577752030485975,0.2524549166332254
squat,50,30,0.6193509293696765,0.45908054039646595
squat,50,31,0.48734061218041463,0.4012610777042933
squat,50,32,0.470955520852856,0.5382664406565012
squat,51,0,0.4630920762591339,0.5183776750178353
squat,51,1,0.6005609122371206,0.4441890076835636
squat,51,2,0.418306858654486,0.5462841251053302
squat,51,3,0.39867554591565174,0.399586092316636
squat,51,4,0.7206388695986004,0.5216282190226682
squat,51,5,0.6131845263851872,0.6651040164875943
squat,51,6,0.5825638828817405,0.42578963688512356
squat,51,7,0.5464700152751071,0.2993587439632738
squat,51,8,0.6303116940754223,0.4930761866195984
squat,51,9,0.4885395279168503,0.7435701895987309
squat,51,10,0.5596155267906231,0.4002830785682739
squat,51,11,0.5407117928256844,0.4857451886824355
squat,51,12,0.4532307058395961,0.5009926021796869
squat,51,13,0.4442194768398203,0.5685703805638201
squat,51,14,0.37500027822764653,0.5847702060601432
squat,51,15,0.5032072730172273,0.42836579372507355
squat,51,16,0.5783774717815029,0.48335701514736035
squat,51,17,0.3522125487024492,0.4943620325569587
squat,51,18,0.6648884935386933,0.5351292570622669
squat,51,19,0.38371430309387144,0.4858847279836882
squat,51,20,0.5310047462955763,0.3469263960947775
squat,51,21,0.6405853712680527,0.6046988489023619
squat,51,22,0.42810737780290326,0.6129538919005818
squat,51,23,0.45616963176259245,0.6352602754939154
squat,51,24,0.5875996640699708,0.3442728772756331
squat,51,25,0.42287015850134924,0.5056571574114219
squat,51,26,0.49380653120683776,0.43927305399188055
squat,51,27,0.4524131263529177,0.46280932373023226
squat,51,28,0.6743464917126494,0.6102130615740351
squat,51,29,0.520316802968623,0.4461016182470836
squat,51,30,0.3422334652469148,0.38362490891272244
squat,51,31,0.43656958270372626,0.4846677241345442
squat,51,32,0.4825691472027862,0.5092086052723505
squat,52,0,0.6392784338012093,0.5830848410783042
squat,52,1,0.5386083657511489,0.6303566166207489
squat,52,2,0.46050576370194274,0.3413784402935743
squat,52,3,0.4001059378372149,0.5904464275355248
squat,52,4,0.47197019988654787,0.6287309039866943
squat,52,5,0.44036296146287646,0.4670383926113143
squat,52,6,0.4227417580949644,0.5433351109997294
squat,52,7,0.546413244307036,0.39840362805355595
squat,52,8,0.42820877788844786,0.5424363408917621
squat,52,9,0.5035630878225699,0.413674554084639
squat,52,10,0.42842093190999464,0.5070217446787628
squat,52,11,0.5270420485387305,0.41954440043656155
squat,52,12,0.5015915341189469,0.2392240914815043
squat,52,13,0.40089199679083243,0.6135467468569823
squat,52,14,0.4330826005223443,0.5728620957708059
squat,52,15,0.4182989892215834,0.4566726328540788
squat,52,16,0.47809941999884337,0.39271069327568986
squat,52,17,0.3964869934588207,0.2723609834963227
squat,52,18,0.48271884356644945,0.5237723783829478
squat,52,19,0.6405436992879576,0.45061825431827685
squat,52,20,0.5221343128515807,0.5616168830307733
squat,52,21,0.3476765352425303,0.5220357848759742
squat,52,22,0.5886634805012756,0.2746456299010779
squat,52,23,0.48371222544615605,0.5932339383004388
squat,52,24,0.5509170971187438,0.56223786999612
squat,52,25,0.5163428720371832,0.4440056073604222
squat,52,26,0.4797043788196162,0.4544602258570208
squat,52,27,0.6364750443441791,0.5691418939540651
squat,52,28,0.4680035694763205,0.23616609499803137
squat,52,29,0.3842963707226565,0.5606836671207176
squat,52,30,0.48346689566610784,0.3139941285311535
squat,52,31,0.44221058179033934,0.28660744200123056
squat,52,32,0.6674573230902039,0.5841660084743934
squat,53,0,0.49936250610279537,0.5984041474609519
squat,53,1,0.44244786319702895,0.46336519021499495
squat,53,2,0.6856788387754431,0.6035863032931084
squat,53,3,0.7495951297189156,0.3602916763993381
squat,53,4,0.5797118283968368,0.3285800251499167
squat,53,5,0.3972943567779881,0.596430788925441
squat,53,6,0.5067372410204718,0.2977471505136945
squat,53,7,0.47775072158317805,0.6193978345615595
squat,53,8,0.3829509293734124,0.5434283390856097
squat,53,9,0.464996157026764,0.4774143408188163
squat,53,10,0.39373498615018554,0.5108173594398647
squat,53,11,0.5203168516990503,0.521854407250537
squat,53,12,0.7240126979592028,0.3208664230553282
squat,53,13,0.4305424273281088,0.568472297855949
squat,53,14,0.38714958758359036,0.47474216796462154
squat,53,15,0.49236396407817407,0.6954910286501516
squat,53,16,0.3528086001666354,0.5300969238446858
squat,53,17,0.5798770154232827,0.37305599371309583
squat,53,18,0.49877093471447626,0.5076775141333573
squat,53,19,0.4190654447535451,0.5999765547268826
squat,53,20,0.5835187131692148,0.5045603692546969
squat,53,21,0.3903164681961103,0.5839097215119793
squat,53,22,0.2596097243510111,0.5547838797464401
squat,53,23,0.61646888425081,0.6162953283149836
squat,53,24,0.415125817305417,0.49859353715393095
squat,53,25,0.6127253473135247,0.4941752604824205
squat,53,26,0.5767714854757353,0.46194072338980563
squat,53,27,0.49906805057366554,0.5120652024655453
squat,53,28,0.5957940131053899,0.2870116263100373
squat,53,29,0.42697887115657357,0.38007336122599683
squat,53,30,0.40184372956506814,0.47541572969350054
squat,53,31,0.5496334475770166,0.6054160882839583
squat,53,32,0.5583695338539425,0.4852052810509556
squat,54,0,0.4878392009250564,0.43771636697113403
squat,54,1,0.4062625044911849,0.6228995129498954
squat,54,2,0.5307792297086075,0.4378285680495625
squat,54,3,0.4085387112699724,0.5274521006283802
squat,54,4,0.5062502402915662,0.3402283071046063
squat,54,5,0.5597422264673169,0.48363913661944097
squat,54,6,0.5318340945760847,0.41963006264574476
squat,54,7,0.29820242176470224,0.5551165952421788
squat,54,8,0.4121967697826305,0.3795199534688588
squat,54,9,0.5495906796746886,0.6266092617458503
squat,54,10,0.6428392695447162,0.5482394542709764
squat,54,11,0.3002086749119434,0.23396515941871832
squat,54,12,0.33973367111248565,0.46910214514331605
squat,54,13,0.5469464943249371,0.3112282121893182
squat,54,14,0.3422282721551017,0.52547137380596
squat,54,15,0.4513332200292124,0.35243537057276264
squat,54,16,0.5727729683199596,0.3954168342342335
squat,54,17,0.45531236138893594,0.45157668660058337
squat,54,18,0.6265607158430195,0.37446698555912494
squat,54,19,0.5498957683481445,0.3839043174084465
squat,54,20,0.49643736400644367,0.5076272558124026
squat,54,21,0.5290983385617816,0.5177071249735723
squat,54,22,0.6976701566163143,0.47624790535998834
squat,54,23,0.5098245734781501,0.35664958934591573
squat,54,24,0.45017258832476714,0.561079971496862
squat,54,25,0.48114541909113273,0.5141454047375267
squat,54,26,0.47850701528199874,0.7866657750947608
squat,54,27,0.6056970600681049,0.6337454717555575
squat,54,28,0.48381162805272043,0.5862966265208815
squat,54,29,0.501042305031397,0.5155043405017565
squat,54,30,0.42624612425409675,0.5412698893347732
squat,54,31,0.3338596714569163,0.4499131426086682
squat,54,32,0.6897465690472477,0.6818230773585261
squat,55,0,0.6884036777050327,0.5010951447107733
squat,55,1,0.6441896650943381,0.5790504871501335
squat,55,2,0.48651953753518706,0.3065540529325661
squat,55,3,0.42607093593753587,0.5833754556096463
squat,55,4,0.6632657326982601,0.603868237824632
squat,55,5,0.5506689353165541,0.5382975696246476
squat,55,6,0.4568173154832029,0.4713980777774311
squat,55,7,0.3427219765177372,0.30496780516854516
squat,55,8,0.13937800188042115,0.47403139294327057
squat,55,9,0.4504223684430366,0.46414980271869144
squat,55,10,0.6263856685522757,0.6220852440375682
squat,55,11,0.26840653887077875,0.3560944294653356
squat,55,12,0.6707468853390778,0.5017685523916599
squat,55,13,0.3015071944722696,0.6473459143752425
squat,55,14,0.6599322007745795,0.30533673860950694
squat,55,15,0.2848622961330043,0.49125684158561644
squat,55,16,0.4018830041217428,0.640471522377978
squat,55,17,0.7040441073984346,0.44411254770952235
squat,55,18,0.5736783054380189,0.5087584614007842
squat,55,19,0.44561361750403494,0.581826344626878
squat,55,20,0.5556601779772067,0.4670710416306336
squat,55,21,0.3787865445030039,0.49705883656199656
squat,55,22,0.44180051514801005,0.45842758183783666
squat,55,23,0.3089890862877631,0.3983539815834434
squat,55,24,0.4513573588967068,0.5217403432402162
squat,55,25,0.3650232376615335,0.4942290441051435
squat,55,26,0.5194003744981078,0.6784846965142498
squat,55,27,0.5821555449070791,0.4088844536486047
squat,55,28,0.36253839581248454,0.5223178055805782
squat,55,29,0.5138698778768108,0.37154952386791384
squat,55,30,0.37006329952209305,0.3533143071054681
squat,55,31,0.410325488445406,0.5623440336128391
squat,55,32,0.33129630460085285,0.5100070859201888
squat,56,0,0.47973041663284866,0.6063187211384082
squat,56,1,0.6032870485998069,0.5566436430244375
squat,56,2,0.49039312957978576,0.38123017475638205
squat,56,3,0.41690523410866154,0.48522623037587287
squat,56,4,0.5905520134881961,0.4537298648721212
squat,56,5,0.39853256147363836,0.6558954929260233
squat,56,6,0.4449052108123436,0.36941532996342136
squat,56,7,0.5602543386443175,0.5046807529086699
squat,56,8,0.45788265445218906,0.31102423288903214
squat,56,9,0.3983942621015764,0.527687087263263
squat,56,10,0.48564620516167195,0.5848326622005426
squat,56,11,0.6800599912807889,0.4977598267886875
squat,56,12,0.4573573888712148,0.6568734333110045
squat,56,13,0.5894870191312859,0.49214871283275036
squat,56,14,0.7159982083059373,0.3388737659006823
squat,56,15,0.4905367213981523,0.612779254500867
squat,56,16,0.4794126556378634,0.6455174525365237
squat,56,17,0.4701381530887674,0.6924634206606446
squat,56,18,0.4057093753039116,0.5106095102966646
squat,56,19,0.5762446822304454,0.5822023381994178
squat,56,20,0.6028669506917798,0.5023990248397568
squat,56,21,0.5792466416275888,0.37720095644942936
squat,56,22,0.4452041070195103,0.33523169914503315
squat,56,23,0.46363593264493586,0.3938756999051182
squat,56,24,0.4860551443811352,0.6644689915918607
squat,56,25,0.2666240845179043,0.7030768062638936
squat,56,26,0.53493678496447,0.5573286149872477
squat,56,27,0.3763494105741686,0.4135788106315499
squat,56,28,0.32337229323239347,0.5517849439619943
squat,56,29,0.4666569121760995,0.31593261995157645
squat,56,30,0.4972541495819353,0.43159098355745407
squat,56,31,0.42212490335301006,0.580432600683104
squat,56,32,0.4419343319314723,0.38563107528301294
squat,57,0,0.5216071168148108,0.7308032231322715
squat,57,1,0.5526423004458713,0.3766673026969232
squat,57,2,0.4265459428054391,0.5615259685881737
squat,57,3,0.62848186171795,0.6884529590688495
squat,57,4,0.49586079730069343,0.6011498324109082
squat,57,5,0.5105040491572364,0.5891163888989374
squat,57,6,0.45855014035612546,0.590998774201644
squat,57,7,0.5533407962880683,0.542781502695878
squat,57,8,0.3054727511091572,0.5329960391989048
squat,57,9,0.4122258781826518,0.5603038543691432
squat,57,10,0.5240944849334972,0.4371253642486194
squat,57,11,0.35223398259347416,0.4791933513108247
squat,57,12,0.39935795630217563,0.5628765299687296
squat,57,13,0.5251942768029135,0.44107036261089316
squat,57,14,0.47653972586865523,0.5536905333648009
squat,57,15,0.499444051277157,0.6306541532250349
squat,57,16,0.5194247709946158,0.5198403768994077
squat,57,17,0.3398562374664989,0.4605050184236465
squat,57,18,0.19650849663327086,0.36434167955914604
squat,57,19,0.4299122800366547,0.5095640327329676
squat,57,20,0.319792061353507,0.5393116392988002
squat,57,21,0.4611226175920383,0.6449016964899348
squat,57,22,0.4303537784011048,0.3904575540846353
squat,57,23,0.47493999535299103,0.2663444933831075
squat,57,24,0.46476691697113476,0.349455274583545
squat,57,25,0.5354283935791412,0.5407495784624732
squat,57,26,0.5172467080507085,0.4688218609454048
squat,57,27,0.7013281543883159,0.6803664084650208
squat,57,28,0.5993761725527013,0.5418391570316249
squat,57,29,0.5379218754894628,0.4512825774908619
squat,57,30,0.4730100245386513,0.538971539270748
squat,57,31,0.45614932115912005,0.440043794654878
squat,57,32,0.48664301341977023,0.6148625817663387
squat,58,0,0.5205289467696268,0.36381519551508346
squat,58,1,0.39906701880609063,0.4079151870447728
squat,58,2,0.37656414870622107,0.5577753283557424
squat,58,3,0.5755575307939745,0.5945131774982624
squat,58,4,0.3868158707946524,0.6263951369662626
squat,58,5,0.44725834824767086,0.5906229348760688
squat,58,6,0.4909342439871754,0.451283517152149
squat,58,7,0.6679785563279018,0.3906808636206468
squat,58,8,0.5748344120126602,0.4557391499141853
squat,58,9,0.7160480605104623,0.5018722770596551
squat,58,10,0.3769497181958206,0.5794295440971482
squat,58,11,0.5192170739671288,0.3972222229073262
squat,58,12,0.8042606571361178,0.6139488421002944
squat,58,13,0.6198037193474873,0.5369552172375043
squat,58,14,0.6709181278377992,0.5565366348668626
squat,58,15,0.38045035943182576,0.5896844596867317
squat,58,16,0.42829272092054427,0.6601495527626243
squat,58,17,0.46497947885972357,0.5367493551619772
squat,58,18,0.5825063914958718,0.41898492377075924
squat,58,19,0.5516858572478757,0.5136419769149264
squat,58,20,0.4451506447095083,0.5536503670203674
squat,58,21,0.5900076395953332,0.46748012970468156
squat,58,22,0.5817535888594035,0.569679546682289
squat,58,23,0.6984030092870299,0.6263957049462426
squat,58,24,0.7009664016437058,0.45502911938071045
squat,58,25,0.636434868788081,0.4630970276766449
squat,58,26,0.7555120005326911,0.5736834018404502
squat,58,27,0.4411599999869177,0.5255201546193597
squat,58,28,0.368101611866692,0.6582352008637076
squat,58,29,0.600327002952515,0.37254458466884266
squat,58,30,0.6883615921843154,0.5638136823740757
squat,58,31,0.3909122120763381,0.3622629806093699
squat,58,32,0.2399166489719476,0.44623082900716377
squat,59,0,0.5786977511902286,0.4414077624149011
squat,59,1,0.5831143456461416,0.5942315370443179
squat,59,2,0.7333652871339715,0.6128282917700687
squat,59,3,0.45957253010511,0.5473628048839315
squat,59,4,0.5219965955969258,0.3254545623651658
squat,59,5,0.6047377764581617,0.5741195272046528
squat,59,6,0.573024641368371,0.553378715840474
squat,59,7,0.48808784891183893,0.6408146622355224
squat,59,8,0.6254811128821955,0.3628362115939471
squat,59,9,0.2652320942192504,0.613480151171996
squat,59,10,0.6051791537519224,0.5940183273990286
squat,59,11,0.7039201302401454,0.5413951614583872
squat,59,12,0.5160885828813239,0.5171119809542841
squat,59,13,0.3949122329566358,0.5036327773430993
squat,59,14,0.20516671952042603,0.6630948596465256
squat,59,15,0.44483185755589233,0.3233137730807446
squat,59,16,0.5476951495636962,0.4371045975649806
squat,59,17,0.3191369326645327,0.5834248259883956
squat,59,18,0.5389902876203508,0.8057190657318077
squat,59,19,0.48468191059510873,0.43242786685121687
squat,59,20,0.5698447146136729,0.6536735778269747
squat,59,21,0.5941185434733098,0.5651792255409288
squat,59,22,0.5744057364382337,0.43392525027748197
squat,59,23,0.6104182111756801,0.5387654627900194
squat,59,24,0.6488322367403491,0.39598632780314624
squat,59,25,0.45851403527705004,0.4808209059267347
squat,59,26,0.5421152082703213,0.39525597894202286
squat,59,27,0.5000343329158793,0.567651909519572
squat,59,28,0.4681982867224609,0.4933994424765129
squat,59,29,0.6478116764889711,0.5397357990673551
squat,59,30,0.38970448946453706,0.5948154736194207
squat,59,31,0.6180114019701702,0.5077034774735313
squat,59,32,0.3238169205454867,0.42569461784783424
squat,60,0,0.5247702397798917,0.2860679914000408
squat,60,1,0.457846393029273,0.5096840494805883
squat,60,2,0.5457344945432578,0.5919393584556845
squat,60,3,0.5063975071625728,0.5058955896519481
squat,60,4,0.3245463583470396,0.5326380814399894
squat,60,5,0.525645779887706,0.7243478487928214
squat,60,6,0.301840818854455,0.5790284223120401
squat,60,7,0.520898998750055,0.445288708634135
squat,60,8,0.6171461579218642,0.5143072562216982
squat,60,9,0.48170726402765557,0.49991347701287997
squat,60,10,0.44806714061778424,0.32999711056313785
squat,60,11,0.33933576190102527,0.6285272319092634
squat,60,12,0.5773246415698972,0.45694581387767125
squat,60,13,0.5324432563611805,0.45774507738373404
squat,60,14,0.3121141549455323,0.44837121398071544
squat,60,15,0.6324699733280883,0.5464621735550146
squat,60,16,0.6128084977790338,0.3718416190946908
squat,60,17,0.4172674442196349,0.455343729229253
squat,60,18,0.5242859382376858,0.4478697462580423
squat,60,19,0.5816680025241646,0.4953456281980941
squat,60,20,0.5458128299461417,0.6150248141179437
squat,60,21,0.48415305495057837,0.45710517273536855
squat,60,22,0.4283753813673299,0.33596814789356433
squat,60,23,0.4210666757609906,0.6583150691795643
squat,60,24,0.5711488388064776,0.3796405174916089
squat,60,25,0.4495242861344522,0.4299172828553637
squat,60,26,0.5343558823898034,0.32135252298059425
squat,60,27,0.6389495441580961,0.5422103517208025
squat,60,28,0.5961510628497566,0.6667353047003841
squat,60,29,0.554035677390725,0.5314178574392461
squat,60,30,0.4829248130663446,0.6029777682923543
squat,60,31,0.5465729140700375,0.5379755932272895
squat,60,32,0.5896102590626967,0.41986842682462283
squat,61,0,0.5838790384815723,0.5734938378814176
squat,61,1,0.631673731624266,0.4925201561739365
squat,61,2,0.653599388974305,0.497310173853673
squat,61,3,0.4085449694172262,0.4956781024741087
squat,61,4,0.4354982776150183,0.3314463791208958
squat,61,5,0.5381706848661827,0.5731823863103848
squat,61,6,0.4340822934973432,0.47212459158749814
squat,61,7,0.5002218907513186,0.6447302235694263
squat,61,8,0.5614702882228977,0.3128826783626197
squat,61,9,0.4845068362524682,0.5794700565268907
squat,61,10,0.4649171785008747,0.5669832225998553
squat,61,11,0.5009343309780272,0.6310086871291419
squat,61,12,0.4879440777223792,0.5893190210831147
squat,61,13,0.5554144994816514,0.4465978890193766
squat,61,14,0.430788750949477,0.43236718566695975
squat,61,15,0.33718587852607007,0.6865000399711706
squat,61,16,0.708766507208908,0.31495715044643746
squat,61,17,0.4844080520782227,0.40130835380759444
squat,61,18,0.5610048356325082,0.34777701861869526
squat,61,19,0.4525598182399017,0.5469614438919121
squat,61,20,0.47061388093529666,0.5541807901687518
squat,61,21,0.5480679729297393,0.44909084753612377
squat,61,22,0.4501924216099086,0.33022673546831804
squat,61,23,0.45354658123311353,0.42523057146344506
squat,61,24,0.4644614378731965,0.48578443066865423
squat,61,25,0.4313225268007039,0.5242978930206882
squat,61,26,0.5536982427807186,0.6101752440965381
squat,61,27,0.5855518871339704,0.3468385993626719
squat,61,28,0.34911004865266837,0.7181903942653863
squat,61,29,0.40990525054485344,0.4100480853089074
squat,61,30,0.5333958828737511,0.5570197909464811
squat,61,31,0.41526466133564083,0.4714932532739703
squat,61,32,0.2687871586336167,0.3852846643499573
squat,62,0,0.6551665074144752,0.3976322717726831
squat,62,1,0.4139470764694376,0.5680784895937364
squat,62,2,0.4831174424079765,0.6781382808000644
squat,62,3,0.6158853819221992,0.45404736612412555
squat,62,4,0.27099843769280985,0.46067146218117394
squat,62,5,0.2384772484103312,0.49859414084439674
squat,62,6,0.4678840192634402,0.5925519252754893
squat,62,7,0.5111183754985678,0.3424888203457266
squat,62,8,0.49102203084602974,0.3370847026407864
squat,62,9,0.6065991502514383,0.5221155739716099
squat,62,10,0.4460433137340812,0.38255409991971867
squat,62,11,0.7283041884560371,0.4729566658288826
squat,62,12,0.4424151605265273,0.4456041956641533
squat,62,13,0.5775533018510924,0.3696145715497381
squat,62,14,0.39171333449152923,0.4267630522748728
squat,62,15,0.311209748111278,0.5082731765960712
squat,62,16,0.5998778594096318,0.6407492716483404
squat,62,17,0.6029558306181073,0.7211473589159684
squat,62,18,0.4861424504340254,0.5802689600248938
squat,62,19,0.6358181788128957,0.45979403281645237
squat,62,20,0.508482799624168,0.584171179744212
squat,62,21,0.3619083329311593,0.374793393008247
squat,62,22,0.4046952658712445,0.5540537917583409
squat,62,23,0.4920045771223687,0.5339215367870068
squat,62,24,0.33405618474302756,0.5386164284403044
squat,62,25,0.46361891047551407,0.5666729703192168
squat,62,26,0.31638914612561575,0.6364316079190842
squat,62,27,0.5401534726539979,0.4894074532393685
squat,62,28,0.6852406355205614,0.5263583002287042
squat,62,29,0.6448599624811286,0.678341024355979
squat,62,30,0.4541346758787336,0.5761279737116503
squat,62,31,0.5896678336762691,0.5357435960382447
squat,62,32,0.43772669991536683,0.3416663096881668
squat,63,0,0.5194748854301807,0.4682368815677356
squat,63,1,0.3749659041030405,0.5399002026703175
squat,63,2,0.5658479545823323,0.4478559040234608
squat,63,3,0.2696649935428317,0.5742892070439725
squat,63,4,0.45343424203371874,0.536485553769889
squat,63,5,0.435700204471862,0.5244695559365333
squat,63,6,0.5436610098011938,0.5137080083095844
squat,63,7,0.49177678355732857,0.5958424009788839
squat,63,8,0.5726569936452469,0.6099100377082511
squat,63,9,0.5324937112341335,0.6599857185279523
squat,63,10,0.5640451226386642,0.6656719836485716
squat,63,11,0.4047184223068335,0.4748371924813631
squat,63,12,0.32871791590440336,0.38199977946674435
squat,63,13,0.4600395405431721,0.5704289084715571
squat,63,14,0.40518139732835534,0.5614164598441034
squat,63,15,0.47196240217149765,0.5203018444796117
squat,63,16,0.4918661030381904,0.5905577484691441
squat,63,17,0.39475653091293,0.25156547314384475
squat,63,18,0.4072218053519949,0.3661359202074134
squat,63,19,0.4353637690846453,0.6459628392148659
squat,63,20,0.35260075345873954,0.5213543048345086
squat,63,21,0.38918477920750244,0.5109899660758903
squat,63,22,0.553554282823244,0.5602648741402511
squat,63,23,0.4274312189234172,0.4984687134820019
squat,63,24,0.5429477973960473,0.5667344885438328
squat,63,25,0.5349113726832073,0.36078554845954514
squat,63,26,0.49725493811464483,0.6019498085556434
squat,63,27,0.4374089199747262,0.32877731435890245
squat,63,28,0.37191042221128123,0.6019124544739585
squat,63,29,0.4998101436575273,0.4632499250117572
squat,63,30,0.516559418081717,0.3971816098826223
squat,63,31,0.39149438682698334,0.6320348715289194
squat,63,32,0.35441450683564246,0.43212549124512944
squat,64,0,0.318794966694566,0.5351355843800663
squat,64,1,0.4370339163817172,0.5520564436198239
squat,64,2,0.6959031660367385,0.6850428017446447
squat,64,3,0.43039433843246616,0.44486496580501445
squat,64,4,0.499448994872115,0.47789827501322724
squat,64,5,0.49637591463387876,0.45515022766243995
squat,64,6,0.7840934249723348,0.4487485026177333
squat,64,7,0.4143966952097525,0.5096172719941678
squat,64,8,0.797635182276544,0.6098516933865488
squat,64,9,0.46456801543334947,0.536719826156782
squat,64,10,0.7208342370309353,0.3491544112138259
squat,64,11,0.45169781586861224,0.4782832055222701
squat,64,12,0.35772483474328853,0.45483409027826677
squat,64,13,0.5984716264094349,0.5121969821829608
squat,64,14,0.39010484080991475,0.6093105060192073
squat,64,15,0.5012511197133042,0.690560717260855
squat,64,16,0.5375514631912793,0.4705203437313961
squat,64,17,0.5780867730060281,0.46275361888728245
squat,64,18,0.3229036985576019,0.29141557377322114
squat,64,19,0.3923482503871869,0.6678966421025798
squat,64,20,0.5498422470598988,0.4292937920798074
squat,64,21,0.6707956422352761,0.6338754787571111
squat,64,22,0.39015398365936005,0.5440925018300914
squat,64,23,0.5861890314124056,0.6007943588959184
squat,64,24,0.4715845835186829,0.4969369599427969
squat,64,25,0.2955956374101194,0.5064338392481755
squat,64,26,0.6954755419730224,0.38965855238876207
squat,64,27,0.5473199056007335,0.5102552471969976
squat,64,28,0.525744730244766,0.443798252256779
squat,64,29,0.5361274287005567,0.5479310822040061
squat,64,30,0.43834657064281163,0.3647302896104575
squat,64,31,0.5458266864777372,0.31527193174243834
squat,64,32,0.6912759973087621,0.571401383215425
squat,65,0,0.5453528150346331,0.5179942299625667
squat,65,1,0.5543569306761954,0.5719920506098163
squat,65,2,0.4660264370311856,0.6217261188902663
squat,65,3,0.4453202003954754,0.35000837311601796
squat,65,4,0.6921204631276323,0.47921217635897684
squat,65,5,0.4479014845190024,0.4431476338309633
squat,65,6,0.4084717029258461,0.4350396091445065
squat,65,7,0.5890767320150415,0.4568465218589437
squat,65,8,0.5544255819328302,0.2804029516089531
squat,65,9,0.4978775895468548,0.5122755088866375
squat,65,10,0.35482138780607314,0.5413915714081219
squat,65,11,0.6410624175466394,0.5021559258043424
squat,65,12,0.6682584414898817,0.5080619961731908
squat,65,13,0.516084789864624,0.5450039105301352
squat,65,14,0.4356191896088996,0.7053061616916763
squat,65,15,0.4563394250139592,0.3124091667246286
squat,65,16,0.4925535759104125,0.43627338717830244
squat,65,17,0.6364203223526019,0.47577100981311365
squat,65,18,0.4301732367413591,0.5911608626908893
squat,65,19,0.5667503691447825,0.4210756109943483
squat,65,20,0.5878956800852625,0.3425681866086555
squat,65,21,0.44573000753306175,0.5651609058700309
squat,65,22,0.5072629078911666,0.49632269021388414
squat,65,23,0.47141225089453265,0.5299793895693634
squat,65,24,0.6352362890886998,0.5369921477853853
squat,65,25,0.46202574182717926,0.6406351030266698
squat,65,26,0.3602961074470728,0.5224490663094966
squat,65,27,0.4911717438965749,0.5260833414511172
squat,65,28,0.33127685970321263,0.3543426996004888
squat,65,29,0.43038278250518197,0.5182159041535248
squat,65,30,0.5436725785753249,0.4318934970581145
squat,65,31,0.6240846721771209,0.459746910622522
squat,65,32,0.3519039241509804,0.4919247164321318
squat,66,0,0.4714385773374484,0.4881036935663311
squat,66,1,0.5736648651219836,0.45379055736147517
squat,66,2,0.5153513852834037,0.427411683429503
squat,66,3,0.6751806829264242,0.3931271695808271
squat,66,4,0.4964912192722395,0.41419660693250243
squat,66,5,0.4429483411139472,0.502337565146912
squat,66,6,0.5202947734723071,0.6007757279909587
squat,66,7,0.7001226154346809,0.5739687810654945
squat,66,8,0.5086226138621412,0.4616754080595597
squat,66,9,0.3661372446985238,0.44250213556433293
squat,66,10,0.5147127204727353,0.6247732486139446
squat,66,11,0.44367063088159675,0.21238326343614145
squat,66,12,0.5017912021144486,0.523515563625608
squat,66,13,0.470427752802991,0.3131792885645802
squat,66,14,0.4397580314189166,0.5346717972354084
squat,66,15,0.5856984328825992,0.5334991197666404
squat,66,16,0.38679131275745077,0.49390379858603406
squat,66,17,0.4413957991059378,0.4409440728496823
squat,66,18,0.37769147445535767,0.47767427409193663
squat,66,19,0.4368254517027744,0.5355151464325526
squat,66,20,0.4083507389430155,0.3686237137881174
squat,66,21,0.5090317075223924,0.7150376193822539
squat,66,22,0.6546981409581285,0.6049385783178328
squat,66,23,0.4798300004412651,0.563914738582618
squat,66,24,0.4301810762856023,0.5935186512755064
squat,66,25,0.4052534710366657,0.6212690472329843
squat,66,26,0.48672260415723817,0.5096710519728506
squat,66,27,0.5343836952010228,0.5501324633851011
squat,66,28,0.593671970762966,0.39269819568605024
squat,66,29,0.7781030663025892,0.46230433996084397
squat,66,30,0.5583285085908009,0.4088999328993195
squat,66,31,0.41341333543230807,0.5700730045973087
squat,66,32,0.5820915736373916,0.5033052766221904
squat,67,0,0.4491748681415428,0.4420759825350169
squat,67,1,0.4968843275649457,0.5910621986271737
squat,67,2,0.49386891186736576,0.4540841223957006
squat,67,3,0.5416864537768855,0.4530122737120724
squat,67,4,0.4529198438997215,0.41902461982428685
squat,67,5,0.4542215022690515,0.41874542973393303
squat,67,6,0.5827532925713685,0.36384858091028177
squat,67,7,0.4947441583494873,0.46361724731544157
squat,67,8,0.542139630300517,0.44038589177714227
squat,67,9,0.3493882992155375,0.5319977542240646
squat,67,10,0.40920031200787355,0.5450717608580421
squat,67,11,0.4635821969098067,0.5248326678731902
squat,67,12,0.569732764769307,0.3948465767471899
squat,67,13,0.4218702769815012,0.431584655296411
squat,67,14,0.5443417151530769,0.3295388577959151
squat,67,15,0.41616851704764096,0.6454221840127721
squat,67,16,0.36913414161482977,0.5180535782786817
squat,67,17,0.4691417343715686,0.5396231331773675
squat,67,18,0.46013124133349115,0.4273115630917366
squat,67,19,0.5192124954604217,0.42259744269029287
squat,67,20,0.4558713292191412,0.41705412104027306
squat,67,21,0.3495204493001207,0.6117738422917991
